Voltage (V),Current (A)
3.0700000000002756,8.847595e-07
3.060000000000276,8.829193e-07
3.050000000000276,8.791612e-07
3.0400000000002763,8.760333e-07
3.0300000000002765,8.728412e-07
3.0200000000002767,8.701159e-07
3.010000000000277,8.683562e-07
3.000000000000277,8.643473e-07
2.9900000000002773,8.611249e-07
2.9800000000002775,8.577252e-07
2.9700000000002778,8.538416e-07
2.960000000000278,8.497359e-07
2.950000000000278,8.470848e-07
2.9400000000002784,8.422693e-07
2.9300000000002786,8.391972e-07
2.920000000000279,8.362719e-07
2.910000000000279,8.32066e-07
2.9000000000002792,8.284437e-07
2.8900000000002795,8.253461e-07
2.8800000000002797,8.23463e-07
2.87000000000028,8.198181e-07
2.86000000000028,8.170672e-07
2.8500000000002803,8.141852e-07
2.8400000000002805,8.113761e-07
2.8300000000002807,8.081525e-07
2.820000000000281,8.045118e-07
2.810000000000281,8.013383e-07
2.8000000000002814,7.982206e-07
2.7900000000002816,7.948137e-07
2.780000000000282,7.920962e-07
2.770000000000282,7.886699e-07
2.7600000000002822,7.856375e-07
2.7500000000002824,7.814672e-07
2.7400000000002827,7.784223e-07
2.730000000000283,7.757187e-07
2.720000000000283,7.726044e-07
2.7100000000002833,7.686524e-07
2.7000000000002835,7.660882e-07
2.6900000000002837,7.633598e-07
2.680000000000284,7.597541e-07
2.670000000000284,7.568232e-07
2.6600000000002844,7.538244e-07
2.6500000000002846,7.504393e-07
2.640000000000285,7.473045e-07
2.630000000000285,7.439127e-07
2.620000000000285,7.40432e-07
2.6100000000002854,7.386658e-07
2.6000000000002856,7.35096e-07
2.590000000000286,7.316799e-07
2.580000000000286,7.291632e-07
2.5700000000002863,7.258655e-07
2.5600000000002865,7.219136e-07
2.5500000000002867,7.186837e-07
2.540000000000287,7.159804e-07
2.530000000000287,7.120681e-07
2.5200000000002873,7.093687e-07
2.5100000000002876,7.063099e-07
2.5000000000002878,7.02199e-07
2.490000000000288,6.99521e-07
2.480000000000288,6.973059e-07
2.4700000000002884,6.941801e-07
2.4600000000002886,6.907194e-07
2.450000000000289,6.873185e-07
2.440000000000289,6.845979e-07
2.4300000000002893,6.806323e-07
2.4200000000002895,6.777892e-07
2.4100000000002897,6.741126e-07
2.40000000000029,6.704676e-07
2.39000000000029,6.679272e-07
2.3800000000002903,6.644608e-07
2.3700000000002905,6.609206e-07
2.3600000000002908,6.581101e-07
2.350000000000291,6.545679e-07
2.340000000000291,6.510879e-07
2.3300000000002914,6.472896e-07
2.3200000000002916,6.451685e-07
2.310000000000292,6.418363e-07
2.300000000000292,6.380058e-07
2.2900000000002922,6.349646e-07
2.2800000000002925,6.319045e-07
2.2700000000002927,6.288219e-07
2.260000000000293,6.253239e-07
2.250000000000293,6.224096e-07
2.2400000000002933,6.188916e-07
2.2300000000002935,6.162649e-07
2.2200000000002937,6.127517e-07
2.210000000000294,6.102998e-07
2.200000000000294,6.069628e-07
2.1900000000002944,6.038675e-07
2.1800000000002946,5.999198e-07
2.170000000000295,5.969846e-07
2.160000000000295,5.938227e-07
2.1500000000002952,5.906852e-07
2.1400000000002954,5.874857e-07
2.1300000000002957,5.845312e-07
2.120000000000296,5.811103e-07
2.110000000000296,5.778271e-07
2.1000000000002963,5.74615e-07
2.0900000000002965,5.724252e-07
2.0800000000002967,5.692657e-07
2.070000000000297,5.657039e-07
2.060000000000297,5.626216e-07
2.0500000000002974,5.595033e-07
2.0400000000002976,5.568228e-07
2.030000000000298,5.533803e-07
2.020000000000298,5.503931e-07
2.010000000000298,5.475042e-07
2.0000000000002984,5.440123e-07
1.9900000000002986,5.412641e-07
1.9800000000002989,5.382083e-07
1.970000000000299,5.3449e-07
1.9600000000002993,5.309578e-07
1.9500000000002995,5.274532e-07
1.9400000000002997,5.243533e-07
1.9300000000003,5.206625e-07
1.9200000000003001,5.179762e-07
1.9100000000003003,5.144651e-07
1.9000000000003006,5.115742e-07
1.8900000000003008,5.084547e-07
1.880000000000301,5.05324e-07
1.8700000000003012,5.026085e-07
1.8600000000003014,4.997971e-07
1.8500000000003016,4.963679e-07
1.8400000000003018,4.933209e-07
1.830000000000302,4.897732e-07
1.8200000000003023,4.866561e-07
1.8100000000003025,4.842587e-07
1.8000000000003027,4.802159e-07
1.790000000000303,4.772625e-07
1.7800000000003031,4.741446e-07
1.7700000000003033,4.705741e-07
1.7600000000003035,4.672514e-07
1.7500000000003038,4.634079e-07
1.740000000000304,4.597961e-07
1.7300000000003042,4.571429e-07
1.7200000000003044,4.545133e-07
1.7100000000003046,4.504695e-07
1.7000000000003048,4.476099e-07
1.690000000000305,4.444518e-07
1.6800000000003052,4.406576e-07
1.6700000000003055,4.383574e-07
1.6600000000003057,4.352707e-07
1.6500000000003059,4.321062e-07
1.640000000000306,4.291587e-07
1.6300000000003063,4.258681e-07
1.6200000000003065,4.225852e-07
1.6100000000003067,4.196381e-07
1.600000000000307,4.16826e-07
1.5900000000003072,4.127711e-07
1.5800000000003074,4.098289e-07
1.5700000000003076,4.071944e-07
1.5600000000003078,4.041805e-07
1.550000000000308,4.00762e-07
1.5400000000003082,3.977723e-07
1.5300000000003084,3.942221e-07
1.5200000000003087,3.910695e-07
1.5100000000003089,3.881222e-07
1.500000000000309,3.842937e-07
1.4900000000003093,3.804057e-07
1.4800000000003095,3.77306e-07
1.4700000000003097,3.742803e-07
1.46000000000031,3.710297e-07
1.4500000000003102,3.681525e-07
1.4400000000003104,3.650958e-07
1.4300000000003106,3.616233e-07
1.4200000000003108,3.585271e-07
1.410000000000311,3.550924e-07
1.4000000000003112,3.516228e-07
1.3900000000003114,3.483873e-07
1.3800000000003116,3.448902e-07
1.3700000000003119,3.420628e-07
1.360000000000312,3.389268e-07
1.3500000000003123,3.360943e-07
1.3400000000003125,3.328586e-07
1.3300000000003127,3.298561e-07
1.320000000000313,3.266968e-07
1.3100000000003131,3.232263e-07
1.3000000000003133,3.201326e-07
1.2900000000003136,3.171506e-07
1.2800000000003138,3.141945e-07
1.270000000000314,3.11501e-07
1.2600000000003142,3.078745e-07
1.2500000000003144,3.04342e-07
1.2400000000003146,3.014821e-07
1.2300000000003148,2.979251e-07
1.220000000000315,2.946e-07
1.2100000000003153,2.913334e-07
1.2000000000003155,2.882446e-07
1.1900000000003157,2.848618e-07
1.180000000000316,2.812983e-07
1.1700000000003161,2.780992e-07
1.1600000000003163,2.75044e-07
1.1500000000003165,2.72089e-07
1.1400000000003168,2.69066e-07
1.130000000000317,2.65823e-07
1.1200000000003172,2.623809e-07
1.1100000000003174,2.59263e-07
1.1000000000003176,2.558515e-07
1.0900000000003178,2.526696e-07
1.080000000000318,2.501387e-07
1.0700000000003183,2.468747e-07
1.0600000000003185,2.430827e-07
1.0500000000003187,2.402256e-07
1.040000000000319,2.366764e-07
1.030000000000319,2.334106e-07
1.0200000000003193,2.303718e-07
1.0100000000003195,2.273233e-07
1.0000000000003197,2.241537e-07
0.99000000000032,2.211907e-07
0.9800000000003202,2.180382e-07
0.9700000000003204,2.150849e-07
0.9600000000003206,2.118695e-07
0.9500000000003208,2.086798e-07
0.940000000000321,2.060818e-07
0.9300000000003212,2.025942e-07
0.9200000000003214,1.99153e-07
0.9100000000003217,1.96321e-07
0.9000000000003219,1.928114e-07
0.8900000000003221,1.896963e-07
0.8800000000003223,1.867508e-07
0.8700000000003225,1.836574e-07
0.8600000000003227,1.805961e-07
0.8500000000003229,1.773439e-07
0.8400000000003232,1.742523e-07
0.8300000000003234,1.712883e-07
0.8200000000003236,1.684134e-07
0.8100000000003238,1.655226e-07
0.800000000000324,1.622816e-07
0.7900000000003242,1.594802e-07
0.7800000000003244,1.562845e-07
0.7700000000003246,1.533521e-07
0.7600000000003249,1.506539e-07
0.7500000000003251,1.47592e-07
0.7400000000003253,1.448549e-07
0.7300000000003255,1.420401e-07
0.7200000000003257,1.395964e-07
0.7100000000003259,1.361922e-07
0.7000000000003261,1.330199e-07
0.6900000000003264,1.302878e-07
0.6800000000003266,1.274345e-07
0.6700000000003268,1.246413e-07
0.660000000000327,1.218365e-07
0.6500000000003272,1.190016e-07
0.6400000000003274,1.16237e-07
0.6300000000003276,1.132635e-07
0.6200000000003278,1.108028e-07
0.6100000000003281,1.079643e-07
0.6000000000003283,1.051652e-07
0.5900000000003285,1.028254e-07
0.5800000000003287,9.982512e-08
0.5700000000003289,9.759386e-08
0.5600000000003291,9.525171e-08
0.5500000000003293,9.284476e-08
0.5400000000003295,9.003891e-08
0.5300000000003298,8.767172e-08
0.52000000000033,8.549473e-08
0.5100000000003302,8.253297e-08
0.5000000000003304,8.026042e-08
0.4900000000003306,7.800515e-08
0.48000000000033083,7.561637e-08
0.47000000000033104,7.323649e-08
0.46000000000033126,7.069701e-08
0.45000000000033147,6.853305e-08
0.4400000000003317,6.643617e-08
0.4300000000003319,6.421037e-08
0.4200000000003321,6.194853e-08
0.4100000000003323,5.96343e-08
0.40000000000033253,5.741773e-08
0.39000000000033275,5.513154e-08
0.38000000000033296,5.332e-08
0.3700000000003332,5.135067e-08
0.3600000000003334,4.9329e-08
0.3500000000003336,4.734747e-08
0.3400000000003338,4.550346e-08
0.330000000000334,4.374039e-08
0.32000000000033424,4.179179e-08
0.31000000000033445,4.01939e-08
0.30000000000033467,3.825883e-08
0.2900000000003349,3.653781e-08
0.2800000000003351,3.483346e-08
0.2700000000003353,3.324361e-08
0.2600000000003355,3.141076e-08
0.25000000000033573,2.996793e-08
0.24000000000033594,2.830472e-08
0.23000000000033616,2.673049e-08
0.22000000000033637,2.529773e-08
0.21000000000033658,2.37678e-08
0.2000000000003368,2.232058e-08
0.190000000000337,2.109044e-08
0.18000000000033722,1.970993e-08
0.17000000000033744,1.843868e-08
0.16000000000033765,1.712642e-08
0.15000000000033786,1.600094e-08
0.14000000000033808,1.476238e-08
0.1300000000003383,1.36449e-08
0.1200000000003385,1.242477e-08
0.11000000000033872,1.124419e-08
0.10000000000033893,1.022071e-08
0.09000000000033914,9.226382e-09
0.08000000000033936,8.174912e-09
0.07000000000033957,7.10989e-09
0.06000000000033978,6.090138e-09
0.050000000000339995,5.061296e-09
0.04000000000034021,4.007232e-09
0.03000000000034042,2.975078e-09
0.020000000000340634,1.969632e-09
0.010000000000340847,9.929771e-10
3.410605131648481e-13,1.612522e-11
-0.00999999999965695,-9.724959e-10
-0.019999999999658513,-1.976981e-09
-0.029999999999660076,-2.933978e-09
-0.03999999999965809,-3.951437e-09
-0.0499999999996561,-4.943983e-09
-0.05999999999965766,-5.988118e-09
-0.06999999999965922,-7.028515e-09
-0.07999999999965723,-7.940869e-09
-0.08999999999965524,-8.962425e-09
-0.09999999999965681,-1.025189e-08
-0.10999999999965837,-1.127613e-08
-0.11999999999965638,-1.235728e-08
-0.1299999999996544,-1.351396e-08
-0.13999999999965596,-1.433472e-08
-0.14999999999965752,-1.546575e-08
-0.15999999999965553,-1.676271e-08
-0.16999999999965354,-1.803964e-08
-0.1799999999996551,-1.913065e-08
-0.18999999999965667,-2.013937e-08
-0.19999999999965468,-2.154356e-08
-0.2099999999996527,-2.275839e-08
-0.21999999999965425,-2.376847e-08
-0.2299999999996558,-2.504371e-08
-0.23999999999965382,-2.664609e-08
-0.24999999999965183,-2.774186e-08
-0.2599999999996534,-2.887311e-08
-0.26999999999965496,-3.029266e-08
-0.27999999999965297,-3.170722e-08
-0.289999999999651,-3.290509e-08
-0.29999999999965254,-3.414615e-08
-0.3099999999996541,-3.593606e-08
-0.3199999999996521,-3.752128e-08
-0.32999999999965013,-3.923556e-08
-0.3399999999996517,-4.033108e-08
-0.34999999999965326,-4.20175e-08
-0.35999999999965127,-4.372083e-08
-0.3699999999996493,-4.529912e-08
-0.37999999999965084,-4.694747e-08
-0.3899999999996524,-4.837838e-08
-0.3999999999996504,-5.017817e-08
-0.4099999999996484,-5.19424e-08
-0.41999999999965,-5.322029e-08
-0.42999999999965155,-5.492256e-08
-0.43999999999964956,-5.665523e-08
-0.44999999999964757,-5.79882e-08
-0.45999999999964913,-5.964122e-08
-0.4699999999996507,-6.155692e-08
-0.4799999999996487,-6.331018e-08
-0.4899999999996467,-6.494567e-08
-0.4999999999996483,-6.65774e-08
-0.5099999999996498,-6.788827e-08
-0.5199999999996479,-6.922684e-08
-0.5299999999996459,-7.106453e-08
-0.5399999999996474,-7.345404e-08
-0.549999999999649,-7.409963e-08
-0.559999999999647,-7.575787e-08
-0.569999999999645,-7.764774e-08
-0.5799999999996466,-7.890436e-08
-0.5899999999996481,-8.072064e-08
-0.5999999999996461,-8.299893e-08
-0.6099999999996442,-8.495945e-08
-0.6199999999996457,-8.635789e-08
-0.6299999999996473,-8.793422e-08
-0.6399999999996453,-8.926343e-08
-0.6499999999996433,-9.123607e-08
-0.6599999999996449,-9.295479e-08
-0.6699999999996464,-9.401288e-08
-0.6799999999996444,-9.57085e-08
-0.6899999999996425,-9.749802e-08
-0.699999999999644,-9.877917e-08
-0.7099999999996456,-1.015052e-07
-0.7199999999996436,-1.026781e-07
-0.7299999999996416,-1.038724e-07
-0.7399999999996432,-1.050642e-07
-0.7499999999996447,-1.062792e-07
-0.7599999999996427,-1.077933e-07
-0.7699999999996407,-1.08821e-07
-0.7799999999996423,-1.101051e-07
-0.7899999999996439,-1.115499e-07
-0.7999999999996419,-1.127505e-07
-0.8099999999996399,-1.139898e-07
-0.8199999999996415,-1.151153e-07
-0.829999999999643,-1.157265e-07
-0.839999999999641,-1.173972e-07
-0.849999999999639,-1.186164e-07
-0.8599999999996406,-1.196542e-07
-0.8699999999996422,-1.210787e-07
-0.8799999999996402,-1.217102e-07
-0.8899999999996382,-1.236575e-07
-0.8999999999996398,-1.246686e-07
-0.9099999999996413,-1.259161e-07
-0.9199999999996393,-1.276378e-07
-0.9299999999996373,-1.288861e-07
-0.9399999999996389,-1.301635e-07
-0.9499999999996405,-1.314845e-07
-0.9599999999996385,-1.334049e-07
-0.9699999999996365,-1.342251e-07
-0.979999999999638,-1.358277e-07
-0.9899999999996396,-1.371105e-07
-0.9999999999996376,-1.381177e-07
-1.0099999999996356,-1.395327e-07
-1.0199999999996372,-1.409771e-07
-1.0299999999996388,-1.425743e-07
-1.0399999999996368,-1.438777e-07
-1.0499999999996348,-1.445947e-07
-1.0599999999996363,-1.464373e-07
-1.069999999999638,-1.477296e-07
-1.079999999999636,-1.490001e-07
-1.089999999999634,-1.503276e-07
-1.0999999999996355,-1.514381e-07
-1.109999999999637,-1.522929e-07
-1.119999999999635,-1.537653e-07
-1.129999999999633,-1.555838e-07
-1.1399999999996346,-1.568255e-07
-1.1499999999996362,-1.582374e-07
-1.1599999999996342,-1.588989e-07
-1.1699999999996322,-1.608257e-07
-1.1799999999996338,-1.623256e-07
-1.1899999999996353,-1.63902e-07
-1.1999999999996334,-1.660134e-07
-1.2099999999996314,-1.675636e-07
-1.219999999999633,-1.686723e-07
-1.2299999999996345,-1.70181e-07
-1.2399999999996325,-1.712951e-07
-1.2499999999996305,-1.727319e-07
-1.259999999999632,-1.743869e-07
-1.2699999999996336,-1.761509e-07
-1.2799999999996317,-1.777471e-07
-1.2899999999996297,-1.789716e-07
-1.2999999999996312,-1.804883e-07
-1.3099999999996328,-1.813379e-07
-1.3199999999996308,-1.829564e-07
-1.3299999999996288,-1.847696e-07
-1.3399999999996304,-1.852479e-07
-1.349999999999632,-1.872376e-07
-1.35999999999963,-1.888983e-07
-1.369999999999628,-1.902323e-07
-1.3799999999996295,-1.920093e-07
-1.389999999999631,-1.927966e-07
-1.399999999999629,-1.938112e-07
-1.409999999999627,-1.958128e-07
-1.4199999999996287,-1.966783e-07
-1.4299999999996302,-1.983766e-07
-1.4399999999996282,-1.997471e-07
-1.4499999999996263,-2.012121e-07
-1.4599999999996278,-2.02844e-07
-1.4699999999996294,-2.040943e-07
-1.4799999999996274,-2.050779e-07
-1.4899999999996254,-2.061149e-07
-1.499999999999627,-2.08534e-07
-1.5099999999996285,-2.091628e-07
-1.5199999999996265,-2.107557e-07
-1.5299999999996245,-2.121066e-07
-1.5399999999996261,-2.135663e-07
-1.5499999999996277,-2.146552e-07
-1.5599999999996257,-2.165213e-07
-1.5699999999996237,-2.187132e-07
-1.5799999999996253,-2.18718e-07
-1.5899999999996268,-2.208241e-07
-1.5999999999996248,-2.225062e-07
-1.6099999999996228,-2.236044e-07
-1.6199999999996244,-2.255742e-07
-1.629999999999626,-2.265663e-07
-1.639999999999624,-2.283902e-07
-1.649999999999622,-2.294268e-07
-1.6599999999996236,-2.313775e-07
-1.6699999999996251,-2.326963e-07
-1.6799999999996231,-2.33865e-07
-1.6899999999996211,-2.356153e-07
-1.6999999999996227,-2.365073e-07
-1.7099999999996243,-2.379517e-07
-1.7199999999996223,-2.393031e-07
-1.7299999999996203,-2.408031e-07
-1.7399999999996218,-2.422165e-07
-1.7499999999996234,-2.429483e-07
-1.7599999999996214,-2.451779e-07
-1.7699999999996194,-2.467112e-07
-1.779999999999621,-2.482761e-07
-1.7899999999996226,-2.498091e-07
-1.7999999999996206,-2.507462e-07
-1.8099999999996186,-2.5215e-07
-1.8199999999996201,-2.531428e-07
-1.8299999999996217,-2.54565e-07
-1.8399999999996197,-2.564302e-07
-1.8499999999996177,-2.57192e-07
-1.8599999999996193,-2.583463e-07
-1.8699999999996209,-2.596981e-07
-1.8799999999996189,-2.608632e-07
-1.8899999999996169,-2.626995e-07
-1.8999999999996184,-2.639919e-07
-1.90999999999962,-2.648446e-07
-1.919999999999618,-2.658446e-07
-1.929999999999616,-2.676441e-07
-1.9399999999996176,-2.694047e-07
-1.9499999999996191,-2.713738e-07
-1.9599999999996172,-2.729361e-07
-1.9699999999996152,-2.741002e-07
-1.9799999999996167,-2.759845e-07
-1.9899999999996183,-2.773707e-07
-1.9999999999996163,-2.791612e-07
-2.0099999999996143,-2.806241e-07
-2.019999999999616,-2.819342e-07
-2.0299999999996174,-2.840784e-07
-2.0399999999996155,-2.854445e-07
-2.0499999999996135,-2.869512e-07
-2.059999999999615,-2.888771e-07
-2.0699999999996166,-2.901947e-07
-2.0799999999996146,-2.915208e-07
-2.0899999999996126,-2.93281e-07
-2.099999999999614,-2.948907e-07
-2.1099999999996157,-2.966946e-07
-2.1199999999996137,-2.978824e-07
-2.1299999999996118,-3.001712e-07
-2.1399999999996133,-3.014636e-07
-2.149999999999615,-3.028906e-07
-2.159999999999613,-3.049622e-07
-2.169999999999611,-3.065319e-07
-2.1799999999996125,-3.088608e-07
-2.189999999999614,-3.106652e-07
-2.199999999999612,-3.125695e-07
-2.20999999999961,-3.151451e-07
-2.2199999999996116,-3.172574e-07
-2.229999999999613,-3.192324e-07
-2.239999999999611,-3.211372e-07
-2.249999999999609,-3.233132e-07
-2.2599999999996108,-3.248751e-07
-2.2699999999996123,-3.267114e-07
-2.2799999999996103,-3.284964e-07
-2.2899999999996083,-3.304782e-07
-2.29999999999961,-3.323889e-07
-2.3099999999996115,-3.340172e-07
-2.3199999999996095,-3.360239e-07
-2.3299999999996075,-3.384577e-07
-2.339999999999609,-3.400711e-07
-2.3499999999996106,-3.414091e-07
-2.3599999999996086,-3.43275e-07
-2.3699999999996066,-3.450403e-07
-2.379999999999608,-3.465299e-07
-2.3899999999996098,-3.485584e-07
-2.399999999999608,-3.499891e-07
-2.409999999999606,-3.518789e-07
-2.4199999999996074,-3.536555e-07
-2.429999999999609,-3.561373e-07
-2.439999999999607,-3.581769e-07
-2.449999999999605,-3.601187e-07
